store_id,trans_datetime,staff_id,payment_type,order_channel,loyalty_member_id,pos_receipt_id,time_range,month,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing
3,2024-02-03 10:02:00,5005,Cash,Click-and-Collect,3004.0,90022,06:00-12:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-02-29 22:48:00,5003,Cash,In-Store,3005.0,90921,18:00-24:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-02-12 11:55:00,5008,Voucher,In-Store,3004.0,90714,06:00-12:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-03-05 08:29:00,5010,Mobile Wallet,In-Store,3003.0,90750,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-23 13:20:00,5001,Cash,In-Store,3005.0,90544,12:00-18:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-13 21:51:00,5005,Mobile Wallet,Click-and-Collect,3001.0,90376,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-29 11:22:00,5005,Voucher,Click-and-Collect,3004.0,90905,06:00-12:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-03-12 07:20:00,5005,Mobile Wallet,Click-and-Collect,3003.0,90739,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-03-29 13:03:00,5001,Voucher,In-Store,3002.0,90158,12:00-18:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-01-09 18:04:00,5002,Cash,In-Store,3003.0,90099,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-03 05:21:00,5002,Mobile Wallet,In-Store,3004.0,90895,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-03-15 03:12:00,5008,Cash,Click-and-Collect,3002.0,90033,00:00-06:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-02-25 01:47:00,5009,Voucher,Click-and-Collect,3003.0,90572,00:00-06:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-03-16 16:49:00,5005,Cash,Click-and-Collect,3005.0,90273,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-01-10 17:00:00,5010,Card,In-Store,3005.0,90395,12:00-18:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-03-04 19:06:00,5005,Voucher,In-Store,3004.0,90785,18:00-24:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-02-21 09:18:00,5005,Cash,In-Store,3002.0,90171,06:00-12:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-03-12 03:23:00,5007,Mobile Wallet,Click-and-Collect,3001.0,90547,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-01-08 20:09:00,5009,Mobile Wallet,Click-and-Collect,3005.0,90333,18:00-24:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-02-13 06:34:00,5009,Card,Click-and-Collect,3005.0,90624,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-21 20:40:00,5007,Card,Click-and-Collect,3001.0,90985,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-03-08 07:34:00,5003,Cash,Click-and-Collect,3001.0,90292,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-02-06 06:07:00,5005,Mobile Wallet,In-Store,3001.0,90942,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-02-11 19:31:00,5006,Mobile Wallet,Click-and-Collect,3002.0,90263,18:00-24:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-03-20 19:49:00,5008,Mobile Wallet,Click-and-Collect,3004.0,90940,18:00-24:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-02-26 08:20:00,5003,Mobile Wallet,In-Store,3001.0,90749,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-24 01:28:00,5009,Card,Click-and-Collect,3004.0,90766,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-02-24 15:42:00,5005,Cash,In-Store,3003.0,90313,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-01-22 06:57:00,5004,Voucher,In-Store,3002.0,90515,06:00-12:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-03-20 17:23:00,5008,Cash,Click-and-Collect,3004.0,90781,12:00-18:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-01-27 20:37:00,5007,Card,Click-and-Collect,3001.0,90632,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-02-19 19:43:00,5002,Cash,Click-and-Collect,3001.0,90776,18:00-24:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-28 00:40:00,5010,Cash,In-Store,3004.0,90972,00:00-06:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-01-01 06:19:00,5003,Card,Click-and-Collect,3004.0,90340,06:00-12:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-02-29 05:01:00,5004,Voucher,Click-and-Collect,3003.0,90495,00:00-06:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-03 11:03:00,5008,Card,Click-and-Collect,3005.0,90398,06:00-12:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-11 13:17:00,5006,Mobile Wallet,In-Store,3003.0,90019,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-02-19 21:42:00,5005,Card,In-Store,3001.0,90514,18:00-24:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-12 13:54:00,5006,Mobile Wallet,Click-and-Collect,3002.0,90967,12:00-18:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-03-13 09:22:00,5006,Cash,In-Store,3002.0,90673,06:00-12:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-02-22 12:39:00,5001,Card,In-Store,3003.0,90247,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-01-01 01:15:00,5007,Cash,Click-and-Collect,3005.0,90338,00:00-06:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-01-31 04:18:00,5002,Voucher,Click-and-Collect,3004.0,90932,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-01-31 15:03:00,5004,Voucher,In-Store,3003.0,90940,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-02-03 22:15:00,5004,Mobile Wallet,Click-and-Collect,3001.0,90326,18:00-24:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-01-03 22:05:00,5008,Card,Click-and-Collect,3002.0,90985,18:00-24:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-02-28 17:00:00,5001,Voucher,In-Store,3002.0,90798,12:00-18:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-01-26 15:28:00,5007,Voucher,Click-and-Collect,3004.0,90189,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-03-06 04:47:00,5008,Card,In-Store,3004.0,90974,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
