online_customer_id,first_name,last_name,email,phone,city,loyalty_member_id,online_order_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
10037,Daniel,Yu,daniel.yu@example.com,+1-726-284-9877x6945,Port Sarah,,80340,2024-03-09 17:55:00,Completed,Mobile App,Pickup,2.0,0.0,1.66,Card,478,12:00-18:00
10037,Daniel,Yu,daniel.yu@example.com,+1-726-284-9877x6945,Port Sarah,,80521,2024-03-21 05:51:00,Completed,Mobile App,Delivery,,1.6,1.35,PayPal,681,00:00-06:00
10037,Daniel,Yu,daniel.yu@example.com,+1-726-284-9877x6945,Port Sarah,,81427,2024-03-13 13:42:00,Preparing,Mobile App,Delivery,,1.37,1.48,Mobile Wallet,421,12:00-18:00
10037,Daniel,Yu,daniel.yu@example.com,+1-726-284-9877x6945,Port Sarah,,81614,2024-03-12 12:49:00,Cancelled,Web,Delivery,,2.27,0.72,PayPal,630,12:00-18:00
10038,Joshua,Hayes,joshua.hayes@example.com,001-799-650-7527x35454,Angelahaven,3002.0,80649,2024-03-26 08:23:00,Placed,Web,Delivery,,2.0,0.47,PayPal,634,06:00-12:00
10038,Joshua,Hayes,joshua.hayes@example.com,001-799-650-7527x35454,Angelahaven,3002.0,81193,2024-03-24 10:24:00,Cancelled,Mobile App,Delivery,,2.06,0.8,Mobile Wallet,589,06:00-12:00
10038,Joshua,Hayes,joshua.hayes@example.com,001-799-650-7527x35454,Angelahaven,3002.0,81195,2024-03-19 14:36:00,Cancelled,Mobile App,Pickup,,0.0,0.58,PayPal,509,12:00-18:00
10038,Joshua,Hayes,joshua.hayes@example.com,001-799-650-7527x35454,Angelahaven,3002.0,81638,2024-03-12 05:51:00,Cancelled,Mobile App,Delivery,,3.81,1.66,PayPal,286,00:00-06:00
10039,Stacy,Miller,stacy.miller@example.com,001-678-377-7014x3634,Thomashaven,,80302,2024-03-22 16:31:00,Completed,Mobile App,Delivery,,1.66,1.15,Card,772,12:00-18:00
10039,Stacy,Miller,stacy.miller@example.com,001-678-377-7014x3634,Thomashaven,,80794,2024-03-14 09:41:00,Placed,Mobile App,Pickup,1.0,0.0,1.85,Card,457,06:00-12:00
10039,Stacy,Miller,stacy.miller@example.com,001-678-377-7014x3634,Thomashaven,,80907,2024-03-18 09:00:00,Preparing,Mobile App,Pickup,3.0,0.0,0.91,PayPal,129,06:00-12:00
10039,Stacy,Miller,stacy.miller@example.com,001-678-377-7014x3634,Thomashaven,,81005,2024-03-26 19:12:00,Cancelled,Web,Delivery,,3.41,0.29,PayPal,628,18:00-24:00
10039,Stacy,Miller,stacy.miller@example.com,001-678-377-7014x3634,Thomashaven,,81594,2024-03-30 17:56:00,Placed,Mobile App,Pickup,,0.0,1.54,Card,971,12:00-18:00
10040,Maurice,Barajas,maurice.barajas@example.com,-4135,Lake Amandaburgh,3002.0,80454,2024-03-27 22:48:00,Cancelled,Mobile App,Pickup,1.0,0.0,1.11,PayPal,650,18:00-24:00
10041,James,Rodgers,james.rodgers@example.com,989-413-4352x408,West Brandon,3005.0,80152,2024-03-23 20:25:00,Preparing,Web,Pickup,1.0,0.0,1.9,PayPal,42,18:00-24:00
10041,James,Rodgers,james.rodgers@example.com,989-413-4352x408,West Brandon,3005.0,80320,2024-03-16 15:19:00,Preparing,Mobile App,Delivery,,1.95,0.58,PayPal,731,12:00-18:00
10041,James,Rodgers,james.rodgers@example.com,989-413-4352x408,West Brandon,3005.0,80399,2024-03-23 20:40:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.37,PayPal,426,18:00-24:00
10041,James,Rodgers,james.rodgers@example.com,989-413-4352x408,West Brandon,3005.0,80469,2024-03-24 22:58:00,Completed,Mobile App,Delivery,,2.55,1.05,Mobile Wallet,441,18:00-24:00
10041,James,Rodgers,james.rodgers@example.com,989-413-4352x408,West Brandon,3005.0,81184,2024-03-11 05:18:00,Cancelled,Web,Delivery,,3.54,1.06,Card,711,00:00-06:00
10041,James,Rodgers,james.rodgers@example.com,989-413-4352x408,West Brandon,3005.0,81546,2024-03-05 00:22:00,Completed,Mobile App,Pickup,1.0,0.0,1.4,Mobile Wallet,910,00:00-06:00
10042,Brian,Carter,brian.carter@example.com,(710)947-7752,West Shelleyfort,,80147,2024-03-15 00:48:00,Cancelled,Mobile App,Pickup,1.0,0.0,0.98,Mobile Wallet,273,00:00-06:00
10042,Brian,Carter,brian.carter@example.com,(710)947-7752,West Shelleyfort,,80499,2024-03-30 11:33:00,Preparing,Web,Pickup,3.0,0.0,1.11,PayPal,142,06:00-12:00
10042,Brian,Carter,brian.carter@example.com,(710)947-7752,West Shelleyfort,,81608,2024-03-23 19:38:00,Placed,Web,Pickup,1.0,0.0,1.15,PayPal,150,18:00-24:00
10043,Danny,Jones,danny.jones@example.com,190.229.4131x8699,Port Alexandra,3004.0,81235,2024-03-19 08:23:00,Cancelled,Web,Delivery,,1.18,0.99,PayPal,899,06:00-12:00
10043,Danny,Jones,danny.jones@example.com,190.229.4131x8699,Port Alexandra,3004.0,81828,2024-03-18 18:11:00,Completed,Mobile App,Pickup,1.0,0.0,0.31,PayPal,296,18:00-24:00
10044,Shannon,Ramos,shannon.ramos@example.com,001-649-909-1334,East Johnside,3002.0,80026,2024-03-04 08:17:00,Placed,Mobile App,Pickup,2.0,0.0,0.31,Mobile Wallet,183,06:00-12:00
10044,Shannon,Ramos,shannon.ramos@example.com,001-649-909-1334,East Johnside,3002.0,80083,2024-03-26 04:27:00,Completed,Web,Delivery,,3.54,1.32,PayPal,216,00:00-06:00
10044,Shannon,Ramos,shannon.ramos@example.com,001-649-909-1334,East Johnside,3002.0,80609,2024-03-14 21:02:00,Placed,Mobile App,Delivery,,1.51,1.08,Card,152,18:00-24:00
10044,Shannon,Ramos,shannon.ramos@example.com,001-649-909-1334,East Johnside,3002.0,80998,2024-03-26 15:45:00,Cancelled,Web,Delivery,,1.14,0.19,PayPal,873,12:00-18:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,80121,2024-03-07 05:53:00,Cancelled,Web,Pickup,,0.0,1.29,Mobile Wallet,903,00:00-06:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,80155,2024-03-26 02:59:00,Completed,Mobile App,Pickup,,0.0,1.04,Card,422,00:00-06:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,80249,2024-03-18 08:36:00,Cancelled,Web,Pickup,,0.0,0.95,Mobile Wallet,333,06:00-12:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,80294,2024-03-17 01:42:00,Cancelled,Mobile App,Pickup,,0.0,1.17,Mobile Wallet,539,00:00-06:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,80562,2024-03-21 05:12:00,Cancelled,Mobile App,Delivery,,1.87,1.61,PayPal,936,00:00-06:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,81632,2024-03-09 22:38:00,Cancelled,Mobile App,Delivery,,2.67,0.96,Mobile Wallet,811,18:00-24:00
10045,Charles,Smith,charles.smith@example.com,974.034.4713x493,Wilsonbury,3001.0,81948,2024-03-09 05:20:00,Completed,Mobile App,Pickup,2.0,0.0,0.93,PayPal,966,00:00-06:00
10046,Deborah,Kerr,deborah.kerr@example.com,(102)499-4717,Hollyview,3004.0,80198,2024-03-27 03:07:00,Cancelled,Web,Delivery,,3.85,1.56,Card,867,00:00-06:00
10046,Deborah,Kerr,deborah.kerr@example.com,(102)499-4717,Hollyview,3004.0,80470,2024-03-22 12:02:00,Placed,Mobile App,Delivery,,2.84,1.81,Mobile Wallet,182,12:00-18:00
10046,Deborah,Kerr,deborah.kerr@example.com,(102)499-4717,Hollyview,3004.0,80643,2024-03-26 19:34:00,Placed,Web,Pickup,2.0,0.0,1.44,PayPal,328,18:00-24:00
10046,Deborah,Kerr,deborah.kerr@example.com,(102)499-4717,Hollyview,3004.0,80879,2024-03-06 06:49:00,Completed,Web,Pickup,2.0,0.0,1.71,PayPal,422,06:00-12:00
10046,Deborah,Kerr,deborah.kerr@example.com,(102)499-4717,Hollyview,3004.0,81926,2024-03-21 15:32:00,Placed,Mobile App,Pickup,3.0,0.0,1.66,Card,721,12:00-18:00
10047,Vincent,Snyder,vincent.snyder@example.com,906-594-0139,Port Emilyview,3005.0,80112,2024-03-14 20:17:00,Placed,Web,Delivery,,3.51,0.66,Card,621,18:00-24:00
10047,Vincent,Snyder,vincent.snyder@example.com,906-594-0139,Port Emilyview,3005.0,80168,2024-03-18 14:13:00,Placed,Web,Pickup,1.0,0.0,1.71,Card,552,12:00-18:00
10047,Vincent,Snyder,vincent.snyder@example.com,906-594-0139,Port Emilyview,3005.0,80338,2024-03-01 16:05:00,Cancelled,Web,Delivery,,2.03,0.62,PayPal,148,12:00-18:00
10047,Vincent,Snyder,vincent.snyder@example.com,906-594-0139,Port Emilyview,3005.0,80813,2024-03-16 18:46:00,Completed,Mobile App,Pickup,,0.0,1.23,Card,216,18:00-24:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,80018,2024-03-18 03:58:00,Cancelled,Web,Pickup,,0.0,1.27,Mobile Wallet,937,00:00-06:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,80106,2024-03-11 12:49:00,Cancelled,Mobile App,Delivery,,2.38,1.5,Mobile Wallet,466,12:00-18:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,80487,2024-03-28 00:57:00,Preparing,Web,Delivery,,3.12,0.24,Mobile Wallet,728,00:00-06:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,80964,2024-03-21 21:46:00,Preparing,Web,Pickup,2.0,0.0,0.38,PayPal,269,18:00-24:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,81046,2024-03-23 11:50:00,Completed,Web,Delivery,,2.17,0.98,Card,122,06:00-12:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,81383,2024-03-25 04:49:00,Preparing,Web,Delivery,,2.72,0.94,Mobile Wallet,589,00:00-06:00
10048,Barbara,Hines,barbara.hines@example.com,(787)429-6717,Rickymouth,3002.0,81893,2024-03-05 15:46:00,Preparing,Mobile App,Pickup,2.0,0.0,1.04,PayPal,778,12:00-18:00
10049,Elizabeth,Hodge,elizabeth.hodge@example.com,674-680-7154x51680,Gutierrezborough,3004.0,80107,2024-03-30 00:00:00,Cancelled,Web,Delivery,,2.78,0.12,Mobile Wallet,975,00:00-06:00
10049,Elizabeth,Hodge,elizabeth.hodge@example.com,674-680-7154x51680,Gutierrezborough,3004.0,80517,2024-03-22 03:02:00,Preparing,Mobile App,Pickup,2.0,0.0,0.11,Card,864,00:00-06:00
10049,Elizabeth,Hodge,elizabeth.hodge@example.com,674-680-7154x51680,Gutierrezborough,3004.0,81246,2024-03-29 10:38:00,Cancelled,Web,Delivery,,1.2,1.27,Card,678,06:00-12:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,80447,2024-03-30 07:52:00,Cancelled,Mobile App,Pickup,3.0,0.0,0.46,Card,923,06:00-12:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,80761,2024-03-22 20:15:00,Cancelled,Web,Delivery,,2.78,1.25,PayPal,793,18:00-24:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,80892,2024-03-09 04:12:00,Placed,Web,Pickup,,0.0,1.96,Mobile Wallet,859,00:00-06:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81139,2024-03-02 12:18:00,Preparing,Web,Delivery,,2.08,0.82,Mobile Wallet,544,12:00-18:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81215,2024-03-06 02:44:00,Completed,Mobile App,Delivery,,3.91,0.65,Mobile Wallet,218,00:00-06:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81323,2024-03-10 14:48:00,Placed,Mobile App,Pickup,2.0,0.0,0.36,Card,47,12:00-18:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81471,2024-03-28 07:03:00,Completed,Web,Delivery,,3.67,1.41,Card,505,06:00-12:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81593,2024-03-17 18:00:00,Preparing,Web,Delivery,,3.91,1.48,PayPal,371,18:00-24:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81928,2024-03-20 09:34:00,Cancelled,Mobile App,Delivery,,1.14,1.92,PayPal,93,06:00-12:00
10050,April,Dean,april.dean@example.com,703.482.4771x0932,Andreaside,3002.0,81996,2024-03-05 21:18:00,Preparing,Web,Pickup,,0.0,1.74,Card,804,18:00-24:00
10051,Ricky,Walker,ricky.walker@example.com,712-748-4677,South Andrea,,80586,2024-03-25 01:37:00,Preparing,Web,Delivery,,3.89,0.34,Mobile Wallet,105,00:00-06:00
10051,Ricky,Walker,ricky.walker@example.com,712-748-4677,South Andrea,,81351,2024-03-13 08:31:00,Placed,Web,Pickup,1.0,0.0,0.89,Mobile Wallet,825,06:00-12:00
10051,Ricky,Walker,ricky.walker@example.com,712-748-4677,South Andrea,,81740,2024-03-12 18:00:00,Preparing,Mobile App,Delivery,,3.02,0.83,PayPal,773,18:00-24:00
10052,Patrick,Weeks,patrick.weeks@example.com,214.658.4044x99727,Reedside,3005.0,80360,2024-03-25 04:42:00,Cancelled,Web,Delivery,,1.58,1.31,Mobile Wallet,739,00:00-06:00
10052,Patrick,Weeks,patrick.weeks@example.com,214.658.4044x99727,Reedside,3005.0,81230,2024-03-18 03:19:00,Completed,Mobile App,Pickup,,0.0,0.19,PayPal,215,00:00-06:00
10052,Patrick,Weeks,patrick.weeks@example.com,214.658.4044x99727,Reedside,3005.0,81298,2024-03-08 07:43:00,Completed,Web,Pickup,1.0,0.0,1.15,PayPal,380,06:00-12:00
10052,Patrick,Weeks,patrick.weeks@example.com,214.658.4044x99727,Reedside,3005.0,81444,2024-03-30 02:27:00,Cancelled,Mobile App,Delivery,,2.87,1.28,PayPal,793,00:00-06:00
10053,Kathryn,Bennett,kathryn.bennett@example.com,339-636-0576x62702,Mollymouth,,80439,2024-03-27 06:50:00,Completed,Web,Pickup,1.0,0.0,0.64,Card,565,06:00-12:00
10053,Kathryn,Bennett,kathryn.bennett@example.com,339-636-0576x62702,Mollymouth,,80577,2024-03-08 00:48:00,Preparing,Web,Delivery,,3.39,1.12,Mobile Wallet,268,00:00-06:00
10053,Kathryn,Bennett,kathryn.bennett@example.com,339-636-0576x62702,Mollymouth,,80766,2024-03-26 10:51:00,Placed,Mobile App,Delivery,,3.55,0.8,Mobile Wallet,355,06:00-12:00
10053,Kathryn,Bennett,kathryn.bennett@example.com,339-636-0576x62702,Mollymouth,,80769,2024-03-28 02:05:00,Placed,Web,Delivery,,3.71,0.25,Mobile Wallet,521,00:00-06:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,80205,2024-03-26 21:26:00,Cancelled,Web,Pickup,,0.0,1.22,PayPal,380,18:00-24:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,80222,2024-03-23 22:37:00,Cancelled,Mobile App,Pickup,3.0,0.0,1.96,Mobile Wallet,544,18:00-24:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,80593,2024-03-24 18:53:00,Placed,Web,Pickup,,0.0,0.29,PayPal,629,18:00-24:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,81071,2024-03-11 07:13:00,Preparing,Web,Pickup,,0.0,0.38,PayPal,937,06:00-12:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,81410,2024-03-11 07:05:00,Completed,Web,Delivery,,3.19,0.6,Mobile Wallet,368,06:00-12:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,81449,2024-03-15 17:42:00,Preparing,Mobile App,Pickup,1.0,0.0,1.65,Card,411,12:00-18:00
10054,Cory,Lozano,cory.lozano@example.com,2621745961,Melissaside,,81480,2024-03-28 17:54:00,Cancelled,Mobile App,Pickup,,0.0,1.0,PayPal,235,12:00-18:00
10055,Norman,Stewart,norman.stewart@example.com,001-780-913-4316x117,Lake Kevin,3003.0,80227,2024-03-18 08:00:00,Preparing,Web,Delivery,,3.01,0.4,Card,852,06:00-12:00
10055,Norman,Stewart,norman.stewart@example.com,001-780-913-4316x117,Lake Kevin,3003.0,80444,2024-03-04 22:03:00,Cancelled,Mobile App,Pickup,1.0,0.0,0.36,Mobile Wallet,416,18:00-24:00
10055,Norman,Stewart,norman.stewart@example.com,001-780-913-4316x117,Lake Kevin,3003.0,81921,2024-03-17 15:33:00,Placed,Mobile App,Pickup,3.0,0.0,1.04,PayPal,831,12:00-18:00
10055,Norman,Stewart,norman.stewart@example.com,001-780-913-4316x117,Lake Kevin,3003.0,81927,2024-03-08 21:31:00,Completed,Web,Delivery,,3.45,0.95,Mobile Wallet,193,18:00-24:00
10056,Anthony,Nguyen,anthony.nguyen@example.com,4556238692,East Christian,,80828,2024-03-26 13:54:00,Preparing,Web,Pickup,3.0,0.0,1.87,PayPal,824,12:00-18:00
10056,Anthony,Nguyen,anthony.nguyen@example.com,4556238692,East Christian,,81178,2024-03-24 01:42:00,Cancelled,Web,Delivery,,2.53,0.47,PayPal,470,00:00-06:00
10056,Anthony,Nguyen,anthony.nguyen@example.com,4556238692,East Christian,,81285,2024-03-13 06:12:00,Cancelled,Web,Pickup,,0.0,0.33,Card,100,06:00-12:00
10056,Anthony,Nguyen,anthony.nguyen@example.com,4556238692,East Christian,,81494,2024-03-18 23:20:00,Preparing,Web,Delivery,,2.66,1.0,Card,602,18:00-24:00
10056,Anthony,Nguyen,anthony.nguyen@example.com,4556238692,East Christian,,81801,2024-03-08 13:31:00,Completed,Mobile App,Pickup,2.0,0.0,1.77,Card,663,12:00-18:00
10057,Monica,Harvey,monica.harvey@example.com,792.374.7407,Ericaburgh,,80934,2024-03-13 23:11:00,Placed,Web,Delivery,,2.18,1.49,Card,536,18:00-24:00
10057,Monica,Harvey,monica.harvey@example.com,792.374.7407,Ericaburgh,,81682,2024-03-08 09:02:00,Placed,Web,Delivery,,3.95,0.27,PayPal,739,06:00-12:00
10058,Charles,Landry,charles.landry@example.com,001-464-743-6713,Armstrongshire,3004.0,80589,2024-03-22 04:53:00,Placed,Web,Pickup,1.0,0.0,0.99,PayPal,662,00:00-06:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,80216,2024-03-30 23:42:00,Preparing,Web,Delivery,,2.02,1.66,PayPal,432,18:00-24:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,80441,2024-03-29 08:25:00,Placed,Web,Delivery,,2.63,1.1,PayPal,99,06:00-12:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,80733,2024-03-25 15:46:00,Preparing,Mobile App,Delivery,,1.43,0.51,Card,100,12:00-18:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,81024,2024-03-24 16:44:00,Placed,Mobile App,Pickup,3.0,0.0,1.89,Card,567,12:00-18:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,81087,2024-03-02 14:58:00,Completed,Web,Delivery,,1.2,0.2,Card,231,12:00-18:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,81120,2024-03-01 00:02:00,Preparing,Web,Delivery,,2.56,0.49,Card,144,00:00-06:00
10059,Kenneth,Lyons,kenneth.lyons@example.com,6409097439,Jefferyborough,3005.0,81176,2024-03-09 09:15:00,Cancelled,Mobile App,Delivery,,1.13,1.43,Card,657,06:00-12:00
10060,Christine,Byrd,christine.byrd@example.com,001-210-470-9521x4562,East Kristin,3002.0,80046,2024-03-16 20:28:00,Completed,Mobile App,Delivery,,2.37,0.41,PayPal,389,18:00-24:00
10060,Christine,Byrd,christine.byrd@example.com,001-210-470-9521x4562,East Kristin,3002.0,80557,2024-03-19 06:41:00,Preparing,Mobile App,Pickup,1.0,0.0,0.71,PayPal,79,06:00-12:00
10060,Christine,Byrd,christine.byrd@example.com,001-210-470-9521x4562,East Kristin,3002.0,80677,2024-03-08 19:34:00,Cancelled,Mobile App,Delivery,,3.08,1.74,Mobile Wallet,92,18:00-24:00
10060,Christine,Byrd,christine.byrd@example.com,001-210-470-9521x4562,East Kristin,3002.0,81492,2024-03-23 05:36:00,Placed,Web,Delivery,,2.61,0.33,Mobile Wallet,166,00:00-06:00
10061,Nancy,Diaz,nancy.diaz@example.com,424.745.1712x36851,Smithside,3003.0,80504,2024-03-30 18:10:00,Cancelled,Web,Delivery,,3.22,0.47,Card,861,18:00-24:00
10061,Nancy,Diaz,nancy.diaz@example.com,424.745.1712x36851,Smithside,3003.0,80795,2024-03-17 09:28:00,Placed,Web,Delivery,,2.0,1.35,PayPal,180,06:00-12:00
10061,Nancy,Diaz,nancy.diaz@example.com,424.745.1712x36851,Smithside,3003.0,81270,2024-03-26 20:35:00,Placed,Mobile App,Pickup,,0.0,0.18,Card,746,18:00-24:00
10061,Nancy,Diaz,nancy.diaz@example.com,424.745.1712x36851,Smithside,3003.0,81792,2024-03-12 09:24:00,Preparing,Web,Delivery,,2.43,0.55,Card,182,06:00-12:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,80896,2024-03-04 18:15:00,Placed,Mobile App,Delivery,,2.92,1.82,Card,825,18:00-24:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81336,2024-03-20 22:58:00,Cancelled,Web,Delivery,,1.88,0.8,Mobile Wallet,122,18:00-24:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81395,2024-03-15 10:07:00,Cancelled,Web,Pickup,3.0,0.0,0.42,Card,661,06:00-12:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81418,2024-03-16 19:41:00,Completed,Mobile App,Pickup,2.0,0.0,0.87,Card,236,18:00-24:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81464,2024-03-05 06:50:00,Cancelled,Mobile App,Pickup,1.0,0.0,1.61,PayPal,295,06:00-12:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81504,2024-03-29 14:15:00,Placed,Web,Delivery,,1.06,1.65,PayPal,825,12:00-18:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81586,2024-03-02 07:28:00,Cancelled,Mobile App,Pickup,,0.0,0.41,Card,177,06:00-12:00
10062,David,Richardson,david.richardson@example.com,001-496-513-7098x5931,Blankenshipport,3004.0,81791,2024-03-10 12:22:00,Placed,Mobile App,Pickup,,0.0,1.85,Mobile Wallet,441,12:00-18:00
10063,Debra,Wilson,debra.wilson@example.com,0471138267,Ellenside,3003.0,80115,2024-03-03 19:21:00,Preparing,Web,Delivery,,1.59,0.8,Mobile Wallet,792,18:00-24:00
10063,Debra,Wilson,debra.wilson@example.com,0471138267,Ellenside,3003.0,80661,2024-03-27 20:48:00,Placed,Mobile App,Pickup,3.0,0.0,0.31,Card,29,18:00-24:00
10063,Debra,Wilson,debra.wilson@example.com,0471138267,Ellenside,3003.0,80817,2024-03-05 18:55:00,Completed,Mobile App,Pickup,1.0,0.0,0.9,PayPal,578,18:00-24:00
10063,Debra,Wilson,debra.wilson@example.com,0471138267,Ellenside,3003.0,81994,2024-03-10 10:20:00,Placed,Mobile App,Delivery,,2.66,0.2,PayPal,429,06:00-12:00
10064,Robert,Newton,robert.newton@example.com,(617)964-0537,Sampsonstad,,80712,2024-03-30 15:01:00,Placed,Mobile App,Delivery,,1.89,1.47,PayPal,777,12:00-18:00
10064,Robert,Newton,robert.newton@example.com,(617)964-0537,Sampsonstad,,80764,2024-03-03 18:17:00,Placed,Mobile App,Delivery,,1.94,1.7,Card,227,18:00-24:00
10064,Robert,Newton,robert.newton@example.com,(617)964-0537,Sampsonstad,,80876,2024-03-25 07:51:00,Cancelled,Web,Delivery,,3.39,0.67,Card,880,06:00-12:00
10064,Robert,Newton,robert.newton@example.com,(617)964-0537,Sampsonstad,,80884,2024-03-29 17:18:00,Preparing,Mobile App,Pickup,,0.0,0.58,PayPal,166,12:00-18:00
10064,Robert,Newton,robert.newton@example.com,(617)964-0537,Sampsonstad,,81857,2024-03-05 15:55:00,Completed,Mobile App,Delivery,,3.07,0.04,Card,740,12:00-18:00
10064,Robert,Newton,robert.newton@example.com,(617)964-0537,Sampsonstad,,81986,2024-03-22 19:32:00,Preparing,Mobile App,Pickup,2.0,0.0,0.56,Card,821,18:00-24:00
10065,Cory,Jennings,cory.jennings@example.com,-8075,North Kristinbury,,80348,2024-03-15 09:57:00,Completed,Mobile App,Pickup,2.0,0.0,1.47,Card,413,06:00-12:00
