loyalty_member_id,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing,points_txn_id,source_system,source_reference,activity_type,points,activity_datetime
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,70094,ONLINE,81530,Redeem,-75,25/04/2024 05:21
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,70295,POS,91593,Adjust,-9,08/01/2024 03:00
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,70316,POS,93615,Earn,22,22/03/2024 19:06
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,70568,ONLINE,80535,Adjust,-19,10/02/2024 03:30
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,70606,ONLINE,92762,Earn,40,19/04/2024 09:48
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,70616,POS,93239,Redeem,-20,03/04/2024 01:55
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71084,ONLINE,84301,Redeem,-83,09/01/2024 23:26
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71085,POS,92485,Redeem,-74,20/03/2024 02:19
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71229,ONLINE,94640,Earn,46,16/03/2024 16:54
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71564,ONLINE,89620,Redeem,-100,24/02/2024 04:26
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71750,ONLINE,83771,Redeem,-66,04/04/2024 10:45
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71755,POS,92875,Redeem,-74,03/04/2024 08:25
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71764,ONLINE,83433,Redeem,-34,19/03/2024 01:25
3022,13/09/2023,Elena,Hill,elena.hill@yahoo.com,09/07/1971,Prefer not to say,3,True,71970,ONLINE,82029,Adjust,12,28/01/2024 23:34
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,70364,ONLINE,88612,Earn,24,13/03/2024 11:35
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,70519,ONLINE,81692,Earn,32,22/03/2024 17:01
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,70665,ONLINE,83267,Redeem,-59,25/01/2024 23:35
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,70790,POS,81475,Earn,41,30/03/2024 22:46
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,70866,ONLINE,89143,Earn,8,02/02/2024 09:39
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,70949,ONLINE,86642,Redeem,-61,05/03/2024 06:50
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,71153,POS,82643,Earn,11,16/03/2024 21:42
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,71510,POS,80815,Redeem,-35,17/02/2024 15:44
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,71512,POS,80231,Redeem,-31,13/04/2024 06:19
3023,09/01/2023,Sofia,Wright,sofia.wright@example.com,01/01/1979,F,3,False,71672,POS,91879,Redeem,-99,23/01/2024 09:17
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,70169,POS,92529,Earn,48,14/04/2024 17:04
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,70201,POS,87269,Redeem,-22,25/04/2024 08:53
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,70254,POS,92199,Earn,10,19/03/2024 14:53
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,70595,POS,87812,Adjust,-14,01/01/2024 04:44
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,70961,POS,89085,Redeem,-96,03/03/2024 06:11
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,71265,POS,89820,Earn,43,29/04/2024 12:45
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,71486,ONLINE,85395,Earn,43,23/01/2024 06:14
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,71785,ONLINE,91473,Redeem,-92,24/03/2024 01:38
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,71853,POS,88495,Adjust,4,13/03/2024 09:25
3024,13/07/2022,Isabella,Adams,isabella.adams@example.com,07/06/2006,M,1,True,71954,POS,81534,Adjust,-15,14/01/2024 23:04
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,70216,ONLINE,80546,Adjust,-18,26/02/2024 05:44
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,70229,ONLINE,87432,Earn,39,25/01/2024 16:43
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,70384,ONLINE,84067,Earn,23,10/03/2024 22:22
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,70395,ONLINE,92369,Redeem,-57,02/03/2024 17:29
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,70504,POS,94766,Adjust,-18,11/02/2024 19:51
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,70548,ONLINE,81100,Redeem,-99,23/03/2024 08:46
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,71049,POS,82926,Adjust,-16,08/01/2024 23:15
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,71454,ONLINE,85755,Redeem,-54,06/03/2024 01:21
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,71522,ONLINE,83847,Adjust,-17,10/01/2024 11:41
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,71808,POS,86810,Adjust,-10,31/01/2024 09:50
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,71816,ONLINE,91106,Adjust,0,24/04/2024 20:19
3025,08/02/2023,Elena,Hall,elena.hall@gmail.com,11/10/2012,F,3,True,71999,POS,85426,Adjust,-20,10/04/2024 10:42
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70195,ONLINE,80251,Redeem,-22,05/04/2024 17:54
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70320,POS,80627,Adjust,1,27/01/2024 14:05
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70422,POS,91160,Redeem,-52,26/03/2024 23:57
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70511,ONLINE,89915,Redeem,-39,14/01/2024 20:07
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70604,ONLINE,85759,Earn,12,17/04/2024 07:53
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70793,ONLINE,93133,Earn,7,22/02/2024 21:30
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70973,ONLINE,83066,Redeem,-56,21/04/2024 13:16
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,70978,ONLINE,94029,Adjust,-3,12/02/2024 22:14
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,71259,ONLINE,87554,Redeem,-93,16/04/2024 08:18
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,71439,ONLINE,91110,Adjust,-17,13/01/2024 10:05
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,71602,ONLINE,93421,Earn,46,07/03/2024 05:11
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,71655,POS,82992,Adjust,-10,21/02/2024 22:43
3026,18/05/2020,Sarah,Rossi,sarah.rossi@gmail.com,15/07/1980,M,2,True,71943,POS,92824,Redeem,-38,09/03/2024 22:16
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,70258,POS,90759,Adjust,12,08/02/2024 17:28
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,70285,POS,89869,Earn,21,05/02/2024 21:53
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,70772,ONLINE,82736,Redeem,-74,17/04/2024 03:56
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,70997,POS,80431,Earn,9,27/03/2024 03:22
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,71019,ONLINE,91912,Redeem,-44,23/01/2024 18:18
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,71206,POS,92983,Redeem,-23,29/02/2024 07:44
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,71263,POS,91882,Adjust,8,04/03/2024 23:47
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,71316,POS,82589,Adjust,-17,07/04/2024 19:45
3027,14/03/2021,Ethan,Brown,ethan.brown@outlook.com,20/07/2003,F,3,False,71600,POS,94925,Earn,45,22/01/2024 11:48
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70028,POS,82504,Adjust,-1,26/04/2024 07:36
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70527,ONLINE,85443,Earn,24,02/01/2024 05:34
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70780,POS,86828,Adjust,-19,09/01/2024 18:44
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70786,POS,92746,Redeem,-35,20/04/2024 20:46
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70820,POS,93465,Earn,15,30/03/2024 15:25
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70837,POS,90981,Earn,29,27/01/2024 10:56
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70954,ONLINE,85570,Adjust,-16,01/04/2024 14:22
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,70966,POS,92521,Earn,10,30/03/2024 16:29
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,71130,POS,88498,Redeem,-68,08/01/2024 17:19
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,71214,ONLINE,88098,Adjust,18,09/03/2024 23:29
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,71541,POS,87540,Redeem,-29,06/01/2024 06:09
3028,12/07/2020,Liam,King,liam.king@example.com,30/01/1977,M,3,False,71560,POS,87612,Adjust,7,16/03/2024 04:30
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,70023,ONLINE,89771,Earn,45,30/01/2024 02:58
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,70326,POS,90353,Redeem,-86,07/04/2024 14:03
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,70432,ONLINE,91773,Redeem,-30,24/03/2024 13:01
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,71095,POS,85437,Redeem,-67,26/03/2024 18:39
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,71247,POS,90799,Adjust,-9,17/04/2024 17:28
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,71268,ONLINE,87650,Adjust,-9,16/02/2024 02:50
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,71313,ONLINE,82888,Earn,48,27/03/2024 08:44
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,71890,POS,92199,Earn,26,17/04/2024 19:21
3029,04/11/2024,Lucas,Turner,lucas.turner@example.com,24/11/2001,M,3,True,71994,ONLINE,91658,Redeem,-56,21/02/2024 01:46
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70065,ONLINE,84616,Earn,40,29/01/2024 07:09
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70163,POS,94883,Adjust,-6,27/04/2024 21:33
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70183,POS,88165,Redeem,-25,27/04/2024 21:53
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70221,POS,94092,Redeem,-19,26/01/2024 14:58
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70533,POS,91169,Adjust,-8,17/04/2024 19:28
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70546,ONLINE,85620,Adjust,-11,04/03/2024 09:52
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70557,ONLINE,89780,Redeem,-95,30/03/2024 02:35
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70571,POS,92451,Redeem,-79,07/03/2024 18:50
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70835,ONLINE,91046,Redeem,-81,28/03/2024 10:46
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70955,ONLINE,91373,Adjust,-4,07/04/2024 22:08
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,70958,POS,91090,Redeem,-18,10/03/2024 15:55
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,71253,ONLINE,87802,Earn,15,25/03/2024 11:18
3030,24/05/2021,James,Baker,james.baker@outlook.com,20/10/1969,F,1,False,71891,ONLINE,86229,Adjust,3,24/01/2024 04:41
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,70056,POS,90147,Adjust,-5,15/04/2024 09:20
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,70145,POS,83545,Adjust,14,03/02/2024 16:55
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,70439,ONLINE,91240,Redeem,-49,30/01/2024 01:48
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,70651,POS,83522,Earn,15,25/02/2024 09:08
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71165,POS,92082,Earn,34,23/04/2024 20:40
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71291,ONLINE,91109,Earn,46,05/04/2024 05:32
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71301,POS,91408,Redeem,-28,16/03/2024 13:50
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71395,POS,93849,Redeem,-75,14/04/2024 17:21
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71415,ONLINE,90937,Redeem,-15,13/01/2024 01:26
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71445,ONLINE,87250,Redeem,-67,27/02/2024 06:19
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71660,POS,88076,Earn,17,13/02/2024 14:55
3031,05/08/2022,Maria,Turner,maria.turner@yahoo.com,27/12/1984,F,1,False,71913,ONLINE,91271,Earn,30,29/03/2024 22:50
3032,12/01/2023,Grace,Smith,grace.smith@gmail.com,04/07/2018,M,1,True,71158,ONLINE,88595,Adjust,-3,29/02/2024 22:20
3032,12/01/2023,Grace,Smith,grace.smith@gmail.com,04/07/2018,M,1,True,71640,POS,86841,Adjust,2,13/01/2024 07:11
3032,12/01/2023,Grace,Smith,grace.smith@gmail.com,04/07/2018,M,1,True,71704,ONLINE,85132,Earn,8,07/01/2024 01:40
3032,12/01/2023,Grace,Smith,grace.smith@gmail.com,04/07/2018,M,1,True,71866,POS,89595,Redeem,-18,03/03/2024 06:53
3032,12/01/2023,Grace,Smith,grace.smith@gmail.com,04/07/2018,M,1,True,71927,POS,86931,Adjust,-1,07/03/2024 04:24
3032,12/01/2023,Grace,Smith,grace.smith@gmail.com,04/07/2018,M,1,True,71944,ONLINE,81565,Earn,38,25/02/2024 19:20
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,70122,POS,87619,Redeem,-95,21/01/2024 19:46
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,70659,POS,87552,Earn,26,23/01/2024 07:19
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,70828,ONLINE,88259,Earn,29,29/04/2024 16:45
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71221,POS,80013,Redeem,-17,08/03/2024 05:09
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71245,ONLINE,82171,Adjust,-16,20/02/2024 13:56
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71571,POS,93368,Earn,5,04/02/2024 17:37
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71633,POS,91378,Redeem,-68,24/01/2024 13:17
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71741,POS,91916,Adjust,17,30/03/2024 00:25
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71831,POS,83871,Earn,16,17/04/2024 21:14
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71934,POS,89008,Adjust,19,17/03/2024 19:48
3033,13/03/2021,Tom,Turner,tom.turner@example.com,09/03/2003,Prefer not to say,1,True,71949,ONLINE,80866,Earn,29,13/04/2024 07:42
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,70059,ONLINE,92318,Adjust,-1,24/03/2024 05:38
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,70368,POS,88488,Redeem,-74,11/01/2024 02:06
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,70598,ONLINE,81463,Redeem,-19,11/02/2024 16:17
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,70679,POS,80359,Redeem,-32,28/02/2024 21:46
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,70923,ONLINE,93541,Earn,6,06/02/2024 20:04
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,71146,ONLINE,80200,Earn,5,23/04/2024 08:00
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,71195,POS,86284,Earn,35,10/01/2024 04:26
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,71335,POS,80260,Redeem,-47,13/02/2024 12:28
3034,24/05/2024,Isabella,Patel,isabella.patel@example.com,17/10/1983,Prefer not to say,2,False,71989,POS,82395,Redeem,-14,19/02/2024 20:31
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,70336,POS,84807,Earn,50,24/03/2024 07:37
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,70358,ONLINE,81438,Earn,33,01/02/2024 10:20
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,70431,POS,93251,Adjust,9,19/02/2024 16:02
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,70566,ONLINE,86703,Earn,29,12/04/2024 05:35
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,70644,POS,87126,Adjust,5,14/01/2024 14:56
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,70930,POS,84641,Redeem,-71,12/02/2024 07:51
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,71086,ONLINE,86476,Redeem,-81,06/02/2024 01:32
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,71520,POS,91687,Redeem,-98,13/03/2024 08:56
3035,30/08/2021,Grace,King,grace.king@yahoo.com,13/01/1977,F,1,True,71886,POS,93034,Adjust,20,30/03/2024 13:24
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,70002,POS,89674,Adjust,-14,09/04/2024 06:44
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,70022,POS,94108,Adjust,11,17/01/2024 13:11
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,70228,ONLINE,81902,Earn,7,25/02/2024 09:47
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,70274,POS,80126,Redeem,-47,29/02/2024 17:35
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,70362,ONLINE,89077,Earn,36,05/01/2024 18:50
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,70621,ONLINE,85680,Adjust,-20,30/01/2024 19:47
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71110,POS,86837,Earn,29,04/04/2024 19:03
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71114,POS,87046,Redeem,-98,05/04/2024 08:32
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71124,POS,86694,Earn,17,11/02/2024 04:36
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71216,POS,90827,Adjust,20,01/01/2024 00:48
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71603,ONLINE,92602,Earn,17,20/03/2024 22:29
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71643,ONLINE,90931,Adjust,20,24/03/2024 21:51
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71715,ONLINE,89576,Earn,8,24/01/2024 05:50
3036,03/09/2022,Emma,Wilson,emma.wilson@gmail.com,29/05/2012,F,1,True,71874,ONLINE,91456,Earn,43,23/01/2024 08:56
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,70264,POS,92140,Adjust,5,13/01/2024 16:01
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,70396,ONLINE,88193,Earn,43,02/04/2024 16:23
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,70562,POS,89417,Adjust,4,17/03/2024 03:18
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,70689,ONLINE,85234,Redeem,-19,13/02/2024 07:49
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,70725,POS,86484,Adjust,18,14/03/2024 03:08
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,70875,ONLINE,80182,Redeem,-96,27/04/2024 22:53
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,71202,ONLINE,83004,Adjust,-4,07/03/2024 03:56
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,71403,ONLINE,86111,Earn,13,04/04/2024 07:55
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,71488,ONLINE,87200,Earn,16,08/02/2024 23:27
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,71659,ONLINE,93561,Redeem,-51,16/02/2024 22:55
3037,06/04/2022,Tom,Rossi,tom.rossi@gmail.com,06/02/1981,M,3,True,71666,POS,88806,Redeem,-79,31/01/2024 14:49
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,70239,POS,81801,Earn,39,15/02/2024 15:07
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,70680,ONLINE,81188,Adjust,-11,21/01/2024 04:37
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,70990,ONLINE,90342,Earn,45,02/03/2024 10:04
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,71092,POS,91228,Redeem,-15,12/02/2024 12:07
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,71117,ONLINE,86737,Adjust,-19,28/02/2024 00:22
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,71152,ONLINE,85424,Earn,47,15/04/2024 05:43
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,71418,ONLINE,85770,Adjust,-3,15/04/2024 12:58
3038,16/06/2020,Leo,Young,leo.young@gmail.com,26/07/2015,Prefer not to say,3,False,71908,POS,85934,Earn,18,05/02/2024 14:49
3039,27/06/2021,Sofia,Khan,sofia.khan@outlook.com,31/05/1981,Prefer not to say,1,False,70108,POS,81052,Earn,29,28/01/2024 19:36
3039,27/06/2021,Sofia,Khan,sofia.khan@outlook.com,31/05/1981,Prefer not to say,1,False,70153,POS,81940,Adjust,-1,16/01/2024 12:09
3039,27/06/2021,Sofia,Khan,sofia.khan@outlook.com,31/05/1981,Prefer not to say,1,False,70189,ONLINE,85446,Redeem,-78,29/03/2024 04:07
3039,27/06/2021,Sofia,Khan,sofia.khan@outlook.com,31/05/1981,Prefer not to say,1,False,70294,ONLINE,91703,Earn,33,19/01/2024 20:12
3039,27/06/2021,Sofia,Khan,sofia.khan@outlook.com,31/05/1981,Prefer not to say,1,False,70323,ONLINE,81821,Adjust,18,06/04/2024 01:52
3039,27/06/2021,Sofia,Khan,sofia.khan@outlook.com,31/05/1981,Prefer not to say,1,False,70663,POS,90605,Earn,44,22/04/2024 17:13
